200
600
0,175,3
0,24,1
1,63,14
2,78,6
2,19,1
3,146,5
3,56,1
3,127,1
4,116,15
4,105,0
5,88,13
5,195,12
5,176,1
5,194,8
5,44,3
5,124,8
6,51,0
6,12,4
6,64,14
6,164,1
7,15,13
7,133,8
8,135,15
8,3,15
8,167,2
8,92,0
9,152,9
9,92,20
9,157,13
9,134,2
9,174,4
10,117,13
10,17,8
10,60,11
10,25,1
11,17,7
11,58,3
11,156,10
11,78,5
11,127,2
12,38,1
12,77,17
12,17,17
13,89,4
13,1,15
13,177,10
14,73,9
14,128,10
14,157,18
14,122,16
14,41,9
14,144,1
15,92,14
15,109,17
16,116,18
16,41,10
16,36,4
16,177,2
17,117,4
17,107,19
17,59,11
17,197,1
17,29,9
17,181,14
18,157,12
19,116,16
19,104,20
19,24,7
19,199,12
19,101,3
19,196,3
19,134,3
20,109,20
20,5,18
20,17,5
20,95,15
21,188,16
21,10,5
21,33,4
21,190,7
22,132,12
23,17,6
23,192,11
23,78,11
24,132,20
24,37,9
24,188,11
24,112,14
25,102,11
25,87,14
25,142,16
25,173,3
25,198,20
26,23,20
26,118,2
26,154,19
26,6,1
28,161,6
28,186,17
28,9,14
28,2,2
29,166,16
29,116,0
29,183,13
29,16,12
29,139,10
29,93,13
29,18,8
29,76,1
30,24,11
31,67,15
31,107,11
31,57,18
31,54,6
32,190,16
32,30,20
32,80,6
33,135,0
33,17,2
34,65,0
34,35,20
35,132,2
35,85,7
35,125,15
35,65,19
36,180,13
36,165,5
36,46,9
36,60,9
37,44,14
37,143,17
37,170,1
37,84,0
39,183,3
39,15,19
39,167,6
40,88,7
40,104,20
40,101,13
41,91,11
41,32,11
42,91,8
42,100,14
42,164,7
42,30,5
43,62,17
44,19,0
44,139,5
44,6,20
44,115,5
44,73,11
45,183,6
45,21,14
45,117,2
45,172,0
46,59,19
46,87,20
47,128,10
48,128,7
48,142,8
48,100,18
48,123,18
48,132,20
49,136,2
49,119,17
50,178,19
50,96,1
50,91,12
51,72,16
51,8,14
51,199,16
51,25,19
51,55,2
52,170,19
52,21,15
52,131,13
53,98,1
53,36,8
53,35,7
53,5,13
54,67,4
55,182,10
55,63,3
55,45,15
55,120,7
55,80,1
55,44,8
55,37,6
55,49,14
56,199,7
56,174,7
56,70,9
56,108,17
56,196,13
58,187,7
59,0,2
59,5,1
59,69,8
59,197,14
60,97,9
60,17,4
60,40,5
62,21,13
62,191,10
63,21,11
63,24,4
64,95,5
65,123,14
66,117,3
66,2,8
66,10,12
66,61,19
67,2,3
67,15,5
67,183,3
67,167,15
67,74,7
67,129,20
68,9,13
68,192,19
68,2,16
69,184,16
69,66,4
69,124,18
69,71,9
70,73,0
70,33,3
70,93,2
70,199,2
70,2,0
71,184,5
71,116,17
71,85,3
71,153,13
72,197,9
72,185,8
73,41,20
73,37,0
73,71,3
73,83,12
74,67,6
74,112,1
74,59,4
74,142,9
74,193,5
74,166,10
76,61,11
77,149,8
77,75,4
77,61,4
77,38,19
78,112,0
79,53,12
79,113,1
80,103,10
80,63,3
80,93,12
81,98,15
81,156,3
81,119,9
81,80,4
81,6,13
83,1,18
83,40,11
83,198,15
83,77,20
83,101,7
83,131,9
83,127,2
85,13,0
85,134,16
85,109,20
85,43,5
86,147,1
86,152,2
87,178,17
87,124,10
87,72,19
87,143,19
87,102,14
89,14,5
89,69,18
91,102,16
91,25,18
92,22,7
92,74,9
92,78,10
94,191,8
94,42,1
95,9,17
95,0,12
96,110,0
96,102,9
96,8,19
97,27,1
97,61,10
97,59,3
98,161,11
99,53,20
99,82,4
100,132,11
100,149,12
100,194,15
101,80,2
101,2,4
102,114,19
102,2,3
102,25,14
102,115,2
102,187,6
102,93,2
103,90,0
104,197,11
104,52,14
105,116,14
105,67,0
105,56,16
105,19,4
105,71,8
106,28,3
106,76,8
107,156,16
107,6,9
107,195,9
107,31,12
107,7,20
108,174,7
108,34,14
108,52,2
108,106,8
108,187,4
108,81,5
108,29,14
109,174,2
109,74,3
109,139,3
109,188,8
110,183,4
110,153,8
111,154,14
111,117,15
111,49,20
112,174,13
113,121,18
113,184,13
113,7,9
113,147,15
114,147,1
114,160,20
115,150,5
115,42,3
115,107,12
116,70,6
116,72,0
116,23,10
117,152,3
117,163,13
117,69,14
119,138,14
119,74,11
120,190,8
120,179,8
120,53,15
120,199,8
120,13,13
121,172,1
121,185,7
122,38,14
122,88,8
122,148,13
122,136,7
122,169,17
123,41,2
123,192,15
123,20,20
123,140,18
123,63,5
123,82,6
124,51,17
124,6,8
125,104,7
125,65,2
125,169,1
126,81,1
126,97,16
128,56,5
128,53,4
128,131,4
128,59,1
129,159,17
129,10,0
129,20,19
129,67,1
129,33,2
129,38,3
129,168,14
129,106,20
130,94,10
130,162,11
130,176,5
130,1,16
131,181,10
131,134,14
131,29,2
132,24,15
133,37,6
133,181,8
133,150,15
135,119,17
135,17,2
135,28,11
135,0,19
135,9,11
136,71,14
136,37,5
137,160,2
137,126,6
138,25,13
138,149,20
139,68,1
139,1,5
139,102,1
139,40,7
140,189,8
141,52,3
142,121,15
142,35,14
142,72,18
142,176,9
143,120,12
143,119,16
143,113,3
143,164,8
145,15,19
145,127,19
145,129,11
145,168,13
146,155,10
146,9,12
146,43,0
146,176,1
146,133,4
146,86,19
147,73,5
147,172,6
147,86,4
147,24,4
148,36,12
148,141,9
148,12,11
148,103,7
148,147,19
148,105,14
149,33,19
149,141,16
150,110,1
151,86,14
151,19,5
151,25,2
151,179,18
153,72,19
153,71,2
153,162,13
153,22,4
153,16,20
153,88,13
154,186,20
155,40,3
155,5,15
155,49,3
156,65,9
156,57,12
156,100,11
156,111,6
156,60,0
157,26,15
157,69,4
158,184,12
158,177,7
158,73,0
158,80,13
158,105,4
158,22,10
158,83,15
159,197,16
159,134,0
159,25,10
160,120,15
160,102,12
160,131,6
161,91,4
161,93,10
162,110,5
162,101,17
163,51,15
164,5,8
164,150,6
165,91,15
165,140,17
166,170,4
166,51,12
166,128,20
166,90,18
167,187,1
167,163,1
168,7,1
168,58,20
169,147,20
169,85,6
169,119,20
169,196,15
170,36,9
170,34,14
170,73,19
170,141,18
170,161,14
170,123,18
171,175,20
172,100,9
