532
3724
0,415,1
0,412,8
0,514,2
0,528,13
0,382,8
0,337,3
0,230,1
0,223,12
1,97,17
1,336,17
1,298,10
1,410,10
2,503,1
2,226,5
2,73,4
2,300,10
2,301,17
2,258,10
2,357,7
3,212,5
3,148,0
3,170,13
3,197,2
3,485,19
3,379,12
3,377,2
3,157,0
3,44,10
3,363,14
3,339,3
4,139,1
4,425,2
4,456,4
4,506,4
4,300,0
5,44,9
5,225,13
5,392,18
5,283,15
5,254,8
5,27,15
5,284,1
5,343,9
5,214,10
5,469,16
6,187,15
6,45,6
6,446,19
6,15,20
6,282,16
6,181,18
6,98,10
6,529,0
6,200,12
6,359,20
7,158,16
7,254,13
7,78,17
7,84,20
7,23,19
7,22,15
7,258,16
8,206,13
8,233,11
8,145,16
8,108,1
8,400,20
8,348,5
9,52,2
9,357,15
9,145,8
10,75,5
10,466,10
10,478,10
10,290,17
10,494,12
10,124,2
10,119,14
11,174,12
11,55,18
11,420,10
11,215,0
11,281,6
11,472,18
11,13,2
11,67,20
12,511,11
12,191,0
12,184,11
12,63,7
12,374,12
13,299,17
13,80,16
13,300,1
13,337,20
13,342,9
13,462,15
13,477,20
14,394,7
14,19,17
14,525,15
14,250,5
15,403,4
15,383,17
15,244,14
15,279,12
16,469,14
16,301,1
17,500,0
17,42,4
17,175,14
17,52,6
17,147,0
17,342,8
18,444,11
18,111,8
18,275,13
18,389,20
18,236,13
18,337,0
18,505,3
18,333,19
18,264,2
18,286,16
18,456,11
18,516,2
19,461,2
19,116,13
19,429,0
19,188,17
19,142,12
20,187,2
20,194,17
20,99,20
20,127,12
20,356,0
20,40,10
20,408,8
21,483,15
21,505,1
21,263,17
21,22,10
21,210,13
21,187,11
21,367,0
21,528,20
21,347,20
21,11,5
21,318,13
21,241,2
22,478,4
22,139,11
22,400,7
22,257,2
22,94,20
22,308,1
22,38,16
22,33,12
22,337,17
22,188,9
23,215,4
23,147,20
23,449,9
23,196,12
23,302,11
23,491,4
23,419,17
23,388,10
23,296,16
23,439,3
23,410,20
24,519,5
24,50,18
24,5,12
24,185,13
24,498,1
24,324,4
24,504,14
24,332,0
24,392,11
25,408,14
25,63,14
25,114,9
25,205,13
25,55,0
25,35,5
25,441,16
26,215,10
26,168,16
26,362,16
26,76,17
26,485,4
27,192,10
27,251,16
27,345,3
27,331,17
27,230,11
27,33,7
27,118,18
27,189,10
28,508,2
28,115,8
28,82,16
28,297,7
28,60,6
28,326,10
28,178,8
28,16,12
28,317,1
28,495,16
28,109,2
28,68,6
29,115,16
29,433,6
29,333,0
29,233,6
29,319,8
30,137,18
30,358,7
30,442,2
30,216,19
30,350,10
30,473,2
30,174,10
30,234,17
31,404,17
31,56,4
31,73,17
31,191,4
31,498,15
31,126,15
31,358,12
31,235,0
31,523,8
31,118,18
31,450,15
32,404,10
32,467,12
32,125,7
32,397,16
33,493,4
33,388,19
33,505,20
33,281,0
33,387,19
33,162,19
33,503,15
33,351,10
33,459,18
33,515,3
34,116,1
34,7,11
34,297,14
34,82,11
34,249,13
34,259,10
34,385,11
35,365,6
35,319,14
35,458,10
35,530,6
35,90,5
35,391,12
36,477,1
36,161,13
36,86,12
36,110,16
36,191,8
36,222,5
37,142,17
37,426,12
37,196,11
37,2,2
37,434,9
37,389,3
37,365,8
38,261,16
38,426,19
38,386,10
38,433,1
38,314,12
38,70,1
38,104,18
38,508,12
38,330,9
38,455,3
38,431,14
39,305,18
39,184,10
39,308,7
39,55,20
39,248,14
39,365,8
39,261,14
39,110,18
39,226,18
39,0,11
39,296,7
39,357,14
39,315,16
40,378,18
40,531,8
40,173,10
40,189,1
40,83,5
40,481,3
41,74,0
41,16,13
41,481,15
41,508,4
41,5,15
41,68,17
41,417,1
41,15,15
41,80,17
42,325,4
42,390,10
42,34,11
42,87,7
42,113,19
42,450,1
42,13,14
43,105,16
43,94,19
43,345,9
43,231,18
43,295,0
43,109,10
43,326,12
43,31,7
43,180,2
43,183,8
43,17,9
43,242,5
44,276,13
44,523,11
44,185,13
44,68,1
44,399,19
44,424,0
45,462,15
45,447,5
45,128,6
45,365,1
45,59,8
45,482,16
46,150,5
46,93,16
46,350,6
46,491,9
46,390,15
46,344,14
46,446,7
47,421,9
47,353,16
47,416,2
47,480,3
47,300,14
47,262,19
47,424,17
47,116,17
48,326,8
48,144,6
49,448,16
49,51,2
49,319,20
49,77,12
49,363,13
49,485,14
50,209,3
50,313,1
50,206,18
50,233,13
50,398,20
50,201,13
50,14,16
50,99,11
50,83,4
50,112,15
50,456,4
50,218,6
50,130,6
51,423,7
51,267,1
51,35,7
52,59,6
52,503,2
52,300,12
52,421,0
53,351,0
53,41,13
53,359,20
53,161,10
53,136,17
53,273,0
53,352,1
54,191,7
54,20,13
54,471,9
54,390,5
54,2,9
54,93,3
54,402,9
54,82,20
55,247,10
55,387,6
55,170,16
55,152,0
56,185,11
56,196,4
56,299,14
56,454,7
56,202,13
56,149,7
57,427,16
57,67,13
57,487,12
57,511,17
57,256,6
57,104,12
57,434,2
57,143,15
57,292,1
57,166,9
58,424,4
58,282,15
58,180,3
58,30,4
58,502,3
58,211,14
58,405,11
58,239,17
58,107,19
58,170,0
58,460,14
58,97,16
59,3,11
59,67,9
59,176,11
59,2,6
59,5,12
59,184,1
60,78,3
60,70,16
60,280,3
60,522,18
60,484,10
60,366,2
60,521,6
60,109,12
60,374,5
61,59,13
61,458,4
61,295,15
61,65,4
61,428,0
61,204,5
61,318,2
61,386,10
62,381,1
62,202,3
62,384,4
62,262,7
62,11,14
62,325,13
62,239,6
62,154,12
62,195,1
62,167,1
62,277,4
62,225,3
63,96,14
63,48,2
63,371,4
63,362,1
63,322,11
63,111,14
63,43,6
63,0,7
64,343,7
64,158,13
64,320,10
64,184,4
64,479,2
64,466,0
64,474,9
64,252,10
64,7,12
65,63,11
65,208,7
65,162,1
65,328,1
65,219,17
65,528,2
65,169,3
65,260,7
65,491,9
65,248,7
66,47,4
66,345,17
66,326,0
66,242,19
66,372,20
66,116,17
66,371,8
66,10,13
67,430,17
67,251,11
67,249,11
67,290,20
67,306,4
67,411,13
67,521,1
67,145,19
67,114,9
67,406,11
67,8,10
67,464,0
68,440,11
68,139,16
68,412,0
68,159,20
68,211,9
68,508,2
69,463,12
69,444,5
69,210,19
69,149,10
69,177,14
69,513,3
69,438,19
69,51,17
70,119,6
70,106,12
71,19,20
71,334,2
71,461,6
71,407,6
72,354,11
72,140,13
72,145,15
72,226,9
72,424,20
72,295,17
72,418,17
72,200,5
72,47,12
73,232,0
73,23,8
73,390,0
73,262,20
73,134,5
73,30,6
73,138,11
73,205,5
74,426,3
74,511,4
74,171,19
74,34,3
74,243,8
74,35,3
74,312,2
74,377,11
75,468,1
75,25,8
75,462,11
75,237,4
75,228,8
75,366,13
75,360,2
75,522,19
76,464,8
76,202,16
76,63,17
76,217,3
76,504,17
76,175,3
76,435,10
76,356,9
76,367,20
76,358,9
76,139,14
76,191,7
76,226,0
77,529,2
77,369,3
77,503,19
77,264,3
78,89,14
78,198,12
78,441,11
78,135,5
78,368,4
78,148,12
78,204,0
78,287,13
78,50,6
79,129,7
79,422,0
79,176,13
79,350,4
